Date,T2M,GWETROOT,PRECTOTCORR,LAT,LON
2017-03-01,24.28,0.81,5.27,-11.25,34.75
2017-03-01,22.97,0.74,5.27,-11.25,35.25
2017-03-01,23.03,0.74,5.27,-11.25,35.75
2017-03-01,21.68,0.76,6.33,-10.75,33.25
2017-03-01,19.47,0.88,10.55,-10.75,33.75
2017-03-01,25.26,0.83,6.33,-10.75,34.25
2017-03-01,24.06,0.82,5.27,-10.75,34.75
2017-03-01,22.17,0.83,5.27,-10.75,35.25
2017-03-01,22.12,0.8,5.8,-10.75,35.75
2017-03-01,21.49,0.76,5.8,-10.25,33.25
2017-03-01,20.92,0.84,7.91,-10.25,33.75
2017-03-01,24.97,0.79,5.8,-10.25,34.25
2017-03-01,23.23,0.87,6.86,-10.25,34.75
2017-03-01,21.62,0.94,7.91,-10.25,35.25
2017-03-01,22.08,0.92,8.44,-10.25,35.75
2017-03-01,20.75,0.72,5.27,-9.75,33.25
2017-03-01,21.96,0.76,5.27,-9.75,33.75
2017-03-01,21.59,0.76,5.27,-9.75,34.25
2017-03-01,20.21,0.89,10.02,-9.75,34.75
2017-03-01,20.61,0.97,12.13,-9.75,35.25
2017-03-01,22.61,0.91,10.55,-9.75,35.75
2017-03-01,19.54,0.7,5.27,-9.25,33.25
2017-03-01,19.39,0.84,5.27,-9.25,33.75
2017-03-01,18.71,0.8,5.27,-9.25,34.25
2017-03-01,18.62,0.91,11.6,-9.25,34.75
2017-03-01,20.35,0.94,13.71,-9.25,35.25
2017-03-01,23.09,0.84,10.02,-9.25,35.75
2017-04-01,24.27,0.43,0.0,-16.75,33.25
2017-04-01,24.61,0.46,0.0,-16.75,33.75
2017-04-01,25.11,0.51,0.0,-16.75,34.25
2017-04-01,25.14,0.57,0.0,-16.75,34.75
2017-04-01,24.44,0.6,0.0,-16.75,35.25
2017-04-01,23.44,0.61,0.0,-16.75,35.75
2017-04-01,25.02,0.5,0.0,-16.25,33.25
2017-04-01,24.73,0.51,0.0,-16.25,33.75
2017-04-01,24.58,0.51,0.0,-16.25,34.25
2017-04-01,23.85,0.62,0.0,-16.25,34.75
2017-04-01,22.49,0.73,0.0,-16.25,35.25
2017-04-01,21.3,0.78,0.0,-16.25,35.75
2017-04-01,24.15,0.52,0.0,-15.75,33.25
2017-04-01,23.11,0.58,0.0,-15.75,33.75
2017-04-01,22.22,0.62,0.0,-15.75,34.25
2017-04-01,21.72,0.71,0.0,-15.75,34.75
2017-04-01,21.15,0.81,0.0,-15.75,35.25
2017-04-01,20.68,0.85,0.0,-15.75,35.75
2017-04-01,22.59,0.54,0.0,-15.25,33.25
2017-04-01,20.82,0.77,0.0,-15.25,33.75
2017-04-01,19.52,0.84,0.0,-15.25,34.25
2017-04-01,20.33,0.83,0.0,-15.25,34.75
2017-04-01,21.37,0.82,0.0,-15.25,35.25
2017-04-01,21.71,0.8,0.0,-15.25,35.75
2017-04-01,21.06,0.64,0.0,-14.75,33.25
2017-04-01,19.26,0.87,0.0,-14.75,33.75
2017-04-01,18.51,0.88,0.0,-14.75,34.25
2017-04-01,20.34,0.84,0.0,-14.75,34.75
2017-04-01,21.73,0.79,0.0,-14.75,35.25
2017-04-01,21.78,0.75,0.0,-14.75,35.75
2017-04-01,20.16,0.71,0.0,-14.25,33.25
2017-04-01,19.1,0.83,0.0,-14.25,33.75
2017-04-01,19.57,0.82,0.0,-14.25,34.25
2017-04-01,21.65,0.78,0.0,-14.25,34.75
2017-04-01,22.18,0.76,0.0,-14.25,35.25
2017-04-01,21.18,0.77,0.0,-14.25,35.75
2017-04-01,20.09,0.71,0.0,-13.75,33.25
2017-04-01,19.57,0.8,0.0,-13.75,33.75
2017-04-01,22.36,0.74,0.0,-13.75,34.25
2017-04-01,23.08,0.74,0.0,-13.75,34.75
2017-04-01,22.02,0.77,0.0,-13.75,35.25
2017-04-01,20.71,0.81,0.0,-13.75,35.75
2017-04-01,20.4,0.64,0.0,-13.25,33.25
2017-04-01,20.26,0.73,0.0,-13.25,33.75
2017-04-01,24.5,0.71,0.0,-13.25,34.25
2017-04-01,23.67,0.76,0.0,-13.25,34.75
2017-04-01,21.39,0.81,0.0,-13.25,35.25
2017-04-01,20.25,0.83,0.0,-13.25,35.75
2017-04-01,20.42,0.67,0.0,-12.75,33.25
2017-04-01,20.68,0.7,0.0,-12.75,33.75
2017-04-01,25.12,0.71,0.0,-12.75,34.25
2017-04-01,23.99,0.78,1.58,-12.75,34.75
2017-04-01,21.48,0.84,2.64,-12.75,35.25
2017-04-01,20.29,0.86,2.64,-12.75,35.75
2017-04-01,20.39,0.72,0.53,-12.25,33.25
2017-04-01,20.18,0.76,2.64,-12.25,33.75
2017-04-01,25.08,0.79,4.75,-12.25,34.25
2017-04-01,24.49,0.81,5.27,-12.25,34.75
2017-04-01,22.39,0.83,5.27,-12.25,35.25
2017-04-01,21.27,0.85,5.27,-12.25,35.75
2017-04-01,20.75,0.71,1.05,-11.75,33.25
2017-04-01,19.5,0.84,5.27,-11.75,33.75
2017-04-01,24.65,0.89,7.38,-11.75,34.25
2017-04-01,24.32,0.82,6.33,-11.75,34.75
2017-04-01,22.75,0.78,5.27,-11.75,35.25
2017-04-01,22.11,0.81,5.27,-11.75,35.75
2017-04-01,21.21,0.7,3.16,-11.25,33.25
2017-04-01,19.22,0.87,5.27,-11.25,33.75
2017-04-01,24.42,0.88,5.27,-11.25,34.25
2017-04-01,23.42,0.8,5.27,-11.25,34.75
2017-04-01,21.8,0.77,6.33,-11.25,35.25
2017-04-01,21.76,0.78,7.38,-11.25,35.75
2017-04-01,21.18,0.71,3.16,-10.75,33.25
2017-04-01,18.87,0.87,5.27,-10.75,33.75
2017-04-01,24.56,0.8,3.16,-10.75,34.25
2017-04-01,23.06,0.8,4.22,-10.75,34.75
2017-04-01,20.97,0.84,7.38,-10.75,35.25
2017-04-01,20.87,0.85,9.49,-10.75,35.75
2017-04-01,21.04,0.71,1.05,-10.25,33.25
2017-04-01,20.37,0.83,5.27,-10.25,33.75
2017-04-01,24.37,0.73,3.16,-10.25,34.25
2017-04-01,22.4,0.83,5.8,-10.25,34.75
2017-04-01,20.59,0.94,8.96,-10.25,35.25
2017-04-01,20.95,0.94,9.49,-10.25,35.75
2017-04-01,20.35,0.68,1.05,-9.75,33.25
2017-04-01,21.56,0.75,5.27,-9.75,33.75
2017-04-01,21.3,0.7,5.27,-9.75,34.25
2017-04-01,19.62,0.86,6.86,-9.75,34.75
2017-04-01,19.74,0.96,7.91,-9.75,35.25
2017-04-01,21.64,0.93,7.38,-9.75,35.75
2017-04-01,19.25,0.69,3.16,-9.25,33.25
2017-04-01,19.01,0.84,5.27,-9.25,33.75
2017-04-01,18.32,0.75,5.27,-9.25,34.25
2017-04-01,17.95,0.88,6.86,-9.25,34.75
2017-04-01,19.48,0.95,7.91,-9.25,35.25
2017-04-01,22.18,0.87,7.91,-9.25,35.75
2017-05-01,22.99,0.41,0.0,-16.75,33.25
2017-05-01,23.39,0.45,0.0,-16.75,33.75
2017-05-01,24.15,0.48,0.0,-16.75,34.25
2017-05-01,24.51,0.52,0.0,-16.75,34.75
2017-05-01,23.94,0.54,0.0,-16.75,35.25
2017-05-01,22.88,0.54,0.0,-16.75,35.75
2017-05-01,23.74,0.49,0.0,-16.25,33.25
2017-05-01,23.74,0.48,0.0,-16.25,33.75
2017-05-01,23.83,0.48,0.0,-16.25,34.25
2017-05-01,23.29,0.55,0.0,-16.25,34.75
2017-05-01,21.95,0.64,0.0,-16.25,35.25
2017-05-01,20.62,0.68,0.0,-16.25,35.75
2017-05-01,23.03,0.5,0.0,-15.75,33.25
2017-05-01,22.13,0.53,0.0,-15.75,33.75
2017-05-01,21.29,0.57,0.0,-15.75,34.25
2017-05-01,20.82,0.64,0.0,-15.75,34.75
2017-05-01,20.21,0.71,0.0,-15.75,35.25
2017-05-01,19.6,0.75,0.0,-15.75,35.75
2017-05-01,21.59,0.5,0.0,-15.25,33.25
2017-05-01,19.65,0.7,0.0,-15.25,33.75
2017-05-01,18.24,0.77,0.0,-15.25,34.25
2017-05-01,19.23,0.76,0.0,-15.25,34.75
2017-05-01,20.43,0.73,0.0,-15.25,35.25
2017-05-01,20.73,0.71,0.0,-15.25,35.75
2017-05-01,20.03,0.58,0.0,-14.75,33.25
2017-05-01,17.98,0.8,0.0,-14.75,33.75
2017-05-01,17.16,0.82,0.0,-14.75,34.25
2017-05-01,19.36,0.76,0.0,-14.75,34.75
2017-05-01,21.03,0.7,0.0,-14.75,35.25
2017-05-01,21.08,0.66,0.0,-14.75,35.75
2017-05-01,19.07,0.65,0.0,-14.25,33.25
2017-05-01,17.88,0.77,0.0,-14.25,33.75
2017-05-01,18.39,0.76,0.0,-14.25,34.25
2017-05-01,20.82,0.7,0.0,-14.25,34.75
2017-05-01,21.52,0.68,0.0,-14.25,35.25
2017-05-01,20.42,0.68,0.0,-14.25,35.75
2017-05-01,19.1,0.64,0.0,-13.75,33.25
2017-05-01,18.51,0.73,0.0,-13.75,33.75
2017-05-01,21.54,0.66,0.0,-13.75,34.25
2017-05-01,22.34,0.66,0.0,-13.75,34.75
2017-05-01,21.17,0.7,0.0,-13.75,35.25
2017-05-01,19.71,0.73,0.0,-13.75,35.75
2017-05-01,19.58,0.57,0.0,-13.25,33.25
2017-05-01,19.4,0.67,0.0,-13.25,33.75
2017-05-01,23.95,0.61,0.0,-13.25,34.25
2017-05-01,22.94,0.66,0.0,-13.25,34.75
2017-05-01,20.39,0.75,1.05,-13.25,35.25
2017-05-01,19.12,0.79,2.11,-13.25,35.75
2017-05-01,19.57,0.59,0.0,-12.75,33.25
2017-05-01,19.89,0.64,0.0,-12.75,33.75
2017-05-01,24.66,0.6,0.0,-12.75,34.25
2017-05-01,23.3,0.68,0.0,-12.75,34.75
2017-05-01,20.43,0.78,1.05,-12.75,35.25
2017-05-01,19.06,0.82,2.11,-12.75,35.75
2017-05-01,19.37,0.63,0.0,-12.25,33.25
2017-05-01,19.27,0.71,0.0,-12.25,33.75
2017-05-01,24.6,0.67,0.0,-12.25,34.25
2017-05-01,23.83,0.7,0.0,-12.25,34.75
2017-05-01,21.37,0.75,0.0,-12.25,35.25
2017-05-01,20.0,0.79,0.0,-12.25,35.75
2017-05-01,19.63,0.63,0.0,-11.75,33.25
2017-05-01,18.41,0.78,0.0,-11.75,33.75
2017-05-01,24.14,0.76,0.0,-11.75,34.25
2017-05-01,23.62,0.7,0.0,-11.75,34.75
2017-05-01,21.72,0.69,0.0,-11.75,35.25
2017-05-01,20.94,0.74,0.0,-11.75,35.75
2017-05-01,20.06,0.62,0.0,-11.25,33.25
2017-05-01,17.99,0.8,0.0,-11.25,33.75
2017-05-01,23.84,0.76,0.0,-11.25,34.25
2017-05-01,22.6,0.69,0.0,-11.25,34.75
2017-05-01,20.69,0.68,0.0,-11.25,35.25
2017-05-01,20.66,0.72,0.0,-11.25,35.75
2017-05-01,19.91,0.63,0.0,-10.75,33.25
2017-05-01,17.55,0.8,0.0,-10.75,33.75
2017-05-01,23.8,0.7,0.0,-10.75,34.25
2017-05-01,22.16,0.67,0.0,-10.75,34.75
2017-05-01,19.82,0.73,0.0,-10.75,35.25
2017-05-01,19.68,0.78,0.0,-10.75,35.75
2017-05-01,19.7,0.63,0.0,-10.25,33.25
2017-05-01,19.06,0.75,0.0,-10.25,33.75
2017-05-01,23.47,0.64,0.0,-10.25,34.25
2017-05-01,21.35,0.7,0.0,-10.25,34.75
2017-05-01,19.33,0.8,0.0,-10.25,35.25
2017-05-01,19.66,0.83,0.0,-10.25,35.75
2017-05-01,18.89,0.62,0.0,-9.75,33.25
2017-05-01,20.14,0.68,0.0,-9.75,33.75
2017-05-01,20.2,0.61,0.0,-9.75,34.25
2017-05-01,18.36,0.75,1.58,-9.75,34.75
2017-05-01,18.36,0.86,1.58,-9.75,35.25
2017-05-01,20.34,0.82,0.53,-9.75,35.75
2017-05-01,17.77,0.64,0.0,-9.25,33.25
2017-05-01,17.53,0.78,0.0,-9.25,33.75
2017-05-01,17.15,0.65,0.0,-9.25,34.25
2017-05-01,16.69,0.79,3.16,-9.25,34.75
2017-05-01,18.15,0.88,4.22,-9.25,35.25
2017-05-01,20.93,0.81,3.16,-9.25,35.75
2017-06-01,21.39,0.4,0.0,-16.75,33.25
2017-06-01,21.98,0.44,0.0,-16.75,33.75
2017-06-01,22.87,0.48,0.0,-16.75,34.25
2017-06-01,23.16,0.52,0.0,-16.75,34.75
2017-06-01,22.58,0.52,0.0,-16.75,35.25
2017-06-01,21.59,0.51,0.0,-16.75,35.75
2017-06-01,22.04,0.48,0.0,-16.25,33.25
2017-06-01,22.26,0.47,0.0,-16.25,33.75
2017-06-01,22.42,0.46,0.0,-16.25,34.25
2017-06-01,21.94,0.53,0.0,-16.25,34.75
2017-06-01,20.63,0.59,0.0,-16.25,35.25
2017-06-01,19.27,0.62,0.0,-16.25,35.75
2017-06-01,21.33,0.49,0.0,-15.75,33.25
2017-06-01,20.6,0.5,0.0,-15.75,33.75
2017-06-01,19.79,0.54,0.0,-15.75,34.25
2017-06-01,19.36,0.59,0.0,-15.75,34.75
2017-06-01,18.78,0.65,0.0,-15.75,35.25
2017-06-01,18.13,0.68,0.0,-15.75,35.75
2017-06-01,19.86,0.47,0.0,-15.25,33.25
2017-06-01,17.83,0.65,0.0,-15.25,33.75
2017-06-01,16.5,0.72,0.0,-15.25,34.25
2017-06-01,17.5,0.7,0.0,-15.25,34.75
2017-06-01,18.76,0.67,0.0,-15.25,35.25
2017-06-01,19.14,0.65,0.0,-15.25,35.75
2017-06-01,18.1,0.52,0.0,-14.75,33.25
2017-06-01,15.81,0.75,0.0,-14.75,33.75
2017-06-01,15.13,0.77,0.0,-14.75,34.25
2017-06-01,17.54,0.71,0.0,-14.75,34.75
2017-06-01,19.36,0.65,0.0,-14.75,35.25
2017-06-01,19.46,0.61,0.0,-14.75,35.75
2017-06-01,17.01,0.59,0.0,-14.25,33.25
2017-06-01,15.8,0.71,0.0,-14.25,33.75
2017-06-01,16.41,0.71,0.0,-14.25,34.25
2017-06-01,19.01,0.66,0.0,-14.25,34.75
2017-06-01,19.87,0.63,0.0,-14.25,35.25
2017-06-01,18.89,0.63,0.0,-14.25,35.75
2017-06-01,17.27,0.6,0.0,-13.75,33.25
2017-06-01,16.62,0.68,0.0,-13.75,33.75
2017-06-01,19.73,0.61,0.0,-13.75,34.25
2017-06-01,20.49,0.61,0.0,-13.75,34.75
2017-06-01,19.4,0.65,0.0,-13.75,35.25
2017-06-01,18.13,0.68,0.0,-13.75,35.75
2017-06-01,17.86,0.54,0.0,-13.25,33.25
2017-06-01,17.46,0.62,0.0,-13.25,33.75
2017-06-01,22.12,0.57,0.0,-13.25,34.25
2017-06-01,21.05,0.62,0.0,-13.25,34.75
2017-06-01,18.43,0.7,0.0,-13.25,35.25
2017-06-01,17.23,0.74,0.0,-13.25,35.75
2017-06-01,17.78,0.54,0.0,-12.75,33.25
2017-06-01,17.81,0.6,0.0,-12.75,33.75
2017-06-01,22.72,0.56,0.0,-12.75,34.25
2017-06-01,21.51,0.62,0.0,-12.75,34.75
2017-06-01,18.61,0.72,0.0,-12.75,35.25
2017-06-01,17.18,0.76,0.0,-12.75,35.75
2017-06-01,17.52,0.56,0.0,-12.25,33.25
2017-06-01,17.13,0.66,0.0,-12.25,33.75
2017-06-01,22.69,0.59,0.0,-12.25,34.25
2017-06-01,22.36,0.62,0.0,-12.25,34.75
2017-06-01,20.01,0.68,0.0,-12.25,35.25
2017-06-01,18.47,0.72,0.0,-12.25,35.75
2017-06-01,18.03,0.55,0.0,-11.75,33.25
2017-06-01,16.35,0.72,0.0,-11.75,33.75
2017-06-01,22.45,0.65,0.0,-11.75,34.25
2017-06-01,22.34,0.61,0.0,-11.75,34.75
2017-06-01,20.62,0.63,0.0,-11.75,35.25
2017-06-01,19.81,0.67,0.0,-11.75,35.75
2017-06-01,18.73,0.55,0.0,-11.25,33.25
2017-06-01,16.06,0.74,0.0,-11.25,33.75
2017-06-01,22.32,0.66,0.0,-11.25,34.25
2017-06-01,21.35,0.59,0.0,-11.25,34.75
2017-06-01,19.54,0.6,0.0,-11.25,35.25
2017-06-01,19.46,0.64,0.0,-11.25,35.75
2017-06-01,18.65,0.57,0.0,-10.75,33.25
2017-06-01,15.82,0.73,0.0,-10.75,33.75
2017-06-01,22.51,0.63,0.0,-10.75,34.25
2017-06-01,21.11,0.56,0.0,-10.75,34.75
2017-06-01,18.65,0.59,0.0,-10.75,35.25
2017-06-01,18.22,0.66,0.0,-10.75,35.75
2017-06-01,18.49,0.57,0.0,-10.25,33.25
2017-06-01,17.64,0.68,0.0,-10.25,33.75
2017-06-01,22.32,0.59,0.0,-10.25,34.25
2017-06-01,20.31,0.59,0.0,-10.25,34.75
2017-06-01,18.18,0.64,0.0,-10.25,35.25
2017-06-01,18.28,0.66,0.0,-10.25,35.75
2017-06-01,17.51,0.56,0.0,-9.75,33.25
2017-06-01,18.62,0.62,0.0,-9.75,33.75
2017-06-01,18.96,0.56,0.0,-9.75,34.25
2017-06-01,17.15,0.66,0.0,-9.75,34.75
2017-06-01,17.13,0.72,0.0,-9.75,35.25
2017-06-01,19.09,0.66,0.0,-9.75,35.75
2017-06-01,16.34,0.59,0.0,-9.25,33.25
2017-06-01,16.01,0.73,0.0,-9.25,33.75
2017-06-01,16.22,0.58,0.0,-9.25,34.25
2017-06-01,15.6,0.72,0.0,-9.25,34.75
2017-06-01,16.89,0.79,0.0,-9.25,35.25
2017-06-01,19.73,0.71,0.0,-9.25,35.75
2017-07-01,20.73,0.4,0.0,-16.75,33.25
2017-07-01,21.21,0.43,0.0,-16.75,33.75
2017-07-01,21.83,0.47,0.0,-16.75,34.25
2017-07-01,21.9,0.52,0.0,-16.75,34.75
2017-07-01,21.37,0.53,0.0,-16.75,35.25
2017-07-01,20.62,0.51,0.0,-16.75,35.75
2017-07-01,21.27,0.47,0.0,-16.25,33.25
2017-07-01,21.44,0.46,0.0,-16.25,33.75
2017-07-01,21.44,0.46,0.0,-16.25,34.25
2017-07-01,20.92,0.52,0.0,-16.25,34.75
2017-07-01,19.74,0.58,0.0,-16.25,35.25
2017-07-01,18.58,0.61,0.0,-16.25,35.75
2017-07-01,20.63,0.48,0.0,-15.75,33.25
2017-07-01,20.04,0.48,0.0,-15.75,33.75
2017-07-01,19.14,0.52,0.0,-15.75,34.25
2017-07-01,18.74,0.57,0.0,-15.75,34.75
2017-07-01,18.22,0.62,0.0,-15.75,35.25
2017-07-01,17.65,0.65,0.0,-15.75,35.75
2017-07-01,19.39,0.45,0.0,-15.25,33.25
2017-07-01,17.48,0.61,0.0,-15.25,33.75
2017-07-01,15.99,0.69,0.0,-15.25,34.25
2017-07-01,17.05,0.67,0.0,-15.25,34.75
2017-07-01,18.37,0.64,0.0,-15.25,35.25
2017-07-01,18.74,0.63,0.0,-15.25,35.75
2017-07-01,17.84,0.49,0.0,-14.75,33.25
2017-07-01,15.51,0.7,0.0,-14.75,33.75
2017-07-01,14.71,0.73,0.0,-14.75,34.25
2017-07-01,17.24,0.68,0.0,-14.75,34.75
2017-07-01,19.14,0.62,0.0,-14.75,35.25
2017-07-01,19.2,0.6,0.0,-14.75,35.75
2017-07-01,16.84,0.56,0.0,-14.25,33.25
2017-07-01,15.56,0.68,0.0,-14.25,33.75
2017-07-01,16.19,0.67,0.0,-14.25,34.25
2017-07-01,18.76,0.63,0.0,-14.25,34.75
2017-07-01,19.67,0.61,0.0,-14.25,35.25
2017-07-01,18.75,0.6,0.0,-14.25,35.75
2017-07-01,17.0,0.58,0.0,-13.75,33.25
2017-07-01,16.4,0.64,0.0,-13.75,33.75
2017-07-01,19.52,0.59,0.0,-13.75,34.25
2017-07-01,20.23,0.59,0.0,-13.75,34.75
2017-07-01,19.16,0.62,0.0,-13.75,35.25
2017-07-01,17.99,0.64,0.0,-13.75,35.75
2017-07-01,17.51,0.52,0.0,-13.25,33.25
2017-07-01,17.21,0.59,0.0,-13.25,33.75
2017-07-01,21.72,0.55,0.0,-13.25,34.25
2017-07-01,20.69,0.6,0.0,-13.25,34.75
2017-07-01,18.13,0.66,0.0,-13.25,35.25
2017-07-01,16.98,0.69,0.0,-13.25,35.75
2017-07-01,17.5,0.51,0.0,-12.75,33.25
2017-07-01,17.45,0.58,0.0,-12.75,33.75
2017-07-01,22.22,0.55,0.0,-12.75,34.25
2017-07-01,21.09,0.6,0.0,-12.75,34.75
2017-07-01,18.29,0.67,0.0,-12.75,35.25
2017-07-01,16.94,0.71,0.0,-12.75,35.75
2017-07-01,17.31,0.52,0.0,-12.25,33.25
2017-07-01,16.58,0.63,0.0,-12.25,33.75
2017-07-01,22.17,0.57,0.0,-12.25,34.25
2017-07-01,21.97,0.59,0.0,-12.25,34.75
2017-07-01,19.85,0.64,0.0,-12.25,35.25
2017-07-01,18.53,0.67,0.0,-12.25,35.75
2017-07-01,17.79,0.51,0.0,-11.75,33.25
2017-07-01,15.69,0.68,0.0,-11.75,33.75
2017-07-01,21.99,0.61,0.0,-11.75,34.25
2017-07-01,22.0,0.58,0.0,-11.75,34.75
2017-07-01,20.56,0.6,0.0,-11.75,35.25
2017-07-01,20.05,0.63,0.0,-11.75,35.75
2017-07-01,18.53,0.51,0.0,-11.25,33.25
2017-07-01,15.38,0.69,0.0,-11.25,33.75
2017-07-01,21.91,0.62,0.0,-11.25,34.25
2017-07-01,21.13,0.54,0.0,-11.25,34.75
2017-07-01,19.49,0.55,0.0,-11.25,35.25
2017-07-01,19.56,0.6,0.0,-11.25,35.75
2017-07-01,18.43,0.52,0.0,-10.75,33.25
2017-07-01,15.07,0.68,0.0,-10.75,33.75
2017-07-01,22.08,0.59,0.0,-10.75,34.25
2017-07-01,21.05,0.5,0.0,-10.75,34.75
2017-07-01,18.73,0.51,0.0,-10.75,35.25
2017-07-01,18.21,0.57,0.0,-10.75,35.75
2017-07-01,18.22,0.53,0.0,-10.25,33.25
2017-07-01,16.99,0.64,0.0,-10.25,33.75
2017-07-01,21.87,0.57,0.0,-10.25,34.25
2017-07-01,20.28,0.52,0.0,-10.25,34.75
2017-07-01,18.42,0.52,0.0,-10.25,35.25
2017-07-01,18.5,0.54,0.0,-10.25,35.75
2017-07-01,17.05,0.52,0.0,-9.75,33.25
2017-07-01,18.03,0.57,0.0,-9.75,33.75
2017-07-01,18.28,0.51,2.11,-9.75,34.25
2017-07-01,16.65,0.57,2.64,-9.75,34.75
2017-07-01,17.08,0.59,1.58,-9.75,35.25
2017-07-01,19.5,0.53,0.0,-9.75,35.75
2017-07-01,15.5,0.54,0.0,-9.25,33.25
2017-07-01,15.02,0.68,0.0,-9.25,33.75
2017-07-01,15.49,0.51,2.11,-9.25,34.25
2017-07-01,14.75,0.62,4.22,-9.25,34.75
2017-07-01,16.34,0.68,3.16,-9.25,35.25
2017-07-01,19.88,0.6,0.0,-9.25,35.75
2017-08-01,22.26,0.39,0.0,-16.75,33.25
2017-08-01,22.75,0.43,0.0,-16.75,33.75
2017-08-01,23.42,0.47,0.0,-16.75,34.25
2017-08-01,23.69,0.52,0.0,-16.75,34.75
2017-08-01,23.18,0.52,0.0,-16.75,35.25
2017-08-01,22.3,0.5,0.0,-16.75,35.75
2017-08-01,23.01,0.47,0.0,-16.25,33.25
2017-08-01,23.27,0.45,0.0,-16.25,33.75
2017-08-01,23.27,0.45,0.0,-16.25,34.25
2017-08-01,22.88,0.51,0.0,-16.25,34.75
2017-08-01,21.64,0.56,0.0,-16.25,35.25
2017-08-01,20.25,0.58,0.0,-16.25,35.75
2017-08-01,22.61,0.47,0.0,-15.75,33.25
2017-08-01,22.07,0.46,0.0,-15.75,33.75
2017-08-01,21.08,0.5,0.0,-15.75,34.25
2017-08-01,20.76,0.53,0.0,-15.75,34.75
2017-08-01,20.13,0.58,0.0,-15.75,35.25
2017-08-01,19.29,0.61,0.0,-15.75,35.75
2017-08-01,21.54,0.43,0.0,-15.25,33.25
2017-08-01,19.6,0.57,0.0,-15.25,33.75
2017-08-01,17.88,0.65,0.0,-15.25,34.25
2017-08-01,19.05,0.63,0.0,-15.25,34.75
2017-08-01,20.32,0.61,0.0,-15.25,35.25
2017-08-01,20.49,0.6,0.0,-15.25,35.75
2017-08-01,20.13,0.47,0.0,-14.75,33.25
2017-08-01,17.61,0.66,0.0,-14.75,33.75
2017-08-01,16.56,0.69,0.0,-14.75,34.25
2017-08-01,19.2,0.65,0.0,-14.75,34.75
2017-08-01,21.09,0.61,0.0,-14.75,35.25
2017-08-01,21.03,0.59,0.0,-14.75,35.75
2017-08-01,19.18,0.53,0.0,-14.25,33.25
2017-08-01,17.56,0.64,0.0,-14.25,33.75
2017-08-01,18.09,0.64,0.0,-14.25,34.25
2017-08-01,20.66,0.61,0.0,-14.25,34.75
2017-08-01,21.62,0.6,0.0,-14.25,35.25
2017-08-01,20.82,0.6,0.0,-14.25,35.75
2017-08-01,19.29,0.56,0.0,-13.75,33.25
2017-08-01,18.39,0.62,0.0,-13.75,33.75
2017-08-01,21.4,0.57,0.0,-13.75,34.25
2017-08-01,22.1,0.58,0.0,-13.75,34.75
2017-08-01,21.19,0.6,0.0,-13.75,35.25
2017-08-01,20.24,0.62,0.0,-13.75,35.75
2017-08-01,19.67,0.51,0.0,-13.25,33.25
2017-08-01,19.21,0.57,0.0,-13.25,33.75
2017-08-01,23.44,0.55,0.0,-13.25,34.25
2017-08-01,22.48,0.59,0.0,-13.25,34.75
2017-08-01,20.08,0.63,0.0,-13.25,35.25
2017-08-01,19.07,0.65,0.0,-13.25,35.75
2017-08-01,19.6,0.49,0.0,-12.75,33.25
2017-08-01,19.34,0.56,0.0,-12.75,33.75
2017-08-01,23.7,0.55,0.0,-12.75,34.25
2017-08-01,22.69,0.59,0.0,-12.75,34.75
2017-08-01,20.11,0.64,0.0,-12.75,35.25
2017-08-01,18.86,0.66,0.0,-12.75,35.75
2017-08-01,19.39,0.49,0.0,-12.25,33.25
2017-08-01,18.26,0.61,0.0,-12.25,33.75
2017-08-01,23.42,0.57,0.0,-12.25,34.25
2017-08-01,23.43,0.59,0.0,-12.25,34.75
2017-08-01,21.62,0.62,0.0,-12.25,35.25
2017-08-01,20.45,0.63,0.0,-12.25,35.75
2017-08-01,19.79,0.48,0.0,-11.75,33.25
2017-08-01,17.28,0.65,0.0,-11.75,33.75
2017-08-01,23.2,0.61,0.0,-11.75,34.25
2017-08-01,23.38,0.58,0.0,-11.75,34.75
2017-08-01,22.25,0.58,0.0,-11.75,35.25
2017-08-01,21.96,0.61,0.0,-11.75,35.75
2017-08-01,20.51,0.49,0.0,-11.25,33.25
2017-08-01,17.08,0.64,0.0,-11.25,33.75
2017-08-01,23.19,0.6,0.0,-11.25,34.25
2017-08-01,22.56,0.52,0.0,-11.25,34.75
2017-08-01,21.2,0.51,0.0,-11.25,35.25
2017-08-01,21.45,0.56,0.0,-11.25,35.75
2017-08-01,20.48,0.5,0.0,-10.75,33.25
2017-08-01,16.75,0.64,0.0,-10.75,33.75
2017-08-01,23.48,0.57,0.0,-10.75,34.25
2017-08-01,22.65,0.48,0.0,-10.75,34.75
2017-08-01,20.57,0.47,0.0,-10.75,35.25
2017-08-01,20.13,0.51,0.0,-10.75,35.75
2017-08-01,20.13,0.52,0.0,-10.25,33.25
2017-08-01,18.5,0.63,0.0,-10.25,33.75
2017-08-01,23.2,0.59,0.0,-10.25,34.25
2017-08-01,21.65,0.54,0.0,-10.25,34.75
2017-08-01,20.08,0.51,0.0,-10.25,35.25
2017-08-01,20.48,0.48,0.0,-10.25,35.75
2017-08-01,18.68,0.51,0.53,-9.75,33.25
2017-08-01,19.4,0.62,2.64,-9.75,33.75
2017-08-01,19.36,0.59,2.64,-9.75,34.25
